geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,survtype,indicator_kind,value
FR,FR,France,2023-03-27,2023,13,Influenza,Influenza,total,positivity,primary care sentinel,rate,23.5
FR,FR,France,2023-11-06,2023,45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,16.8
FR,FR,France,2023-02-20,2023,8,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,4.0
FR,FR,France,2023-02-13,2023,7,Influenza,Influenza,total,positivity,primary care sentinel,rate,48.1
FR,FR,France,2023-02-20,2023,8,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.3
FR,FR,France,2023-02-13,2023,7,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.3
FR,FR,France,2023-02-13,2023,7,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,6.2
FR,FR,France,2023-02-06,2023,6,Influenza,Influenza,total,positivity,primary care sentinel,rate,45.1
FR,FR,France,2023-02-06,2023,6,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.8
FR,FR,France,2023-03-06,2023,10,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.7
FR,FR,France,2023-03-06,2023,10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,16.1
FR,FR,France,2023-02-27,2023,9,Influenza,Influenza,total,positivity,primary care sentinel,rate,33.3
FR,FR,France,2023-02-27,2023,9,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.4
FR,FR,France,2023-02-27,2023,9,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,8.3
FR,FR,France,2023-02-20,2023,8,Influenza,Influenza,total,positivity,primary care sentinel,rate,46.0
FR,FR,France,2024-06-03,2024,23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,33.3
FR,FR,France,2024-05-27,2024,22,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-27,2024,22,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-27,2024,22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-20,2024,21,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-20,2024,21,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-20,2024,21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,50.0
FR,FR,France,2024-05-13,2024,20,Influenza,Influenza,total,positivity,primary care sentinel,rate,50.0
FR,FR,France,2024-05-13,2024,20,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-06-03,2024,23,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-06-24,2024,26,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-06-24,2024,26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,66.7
FR,FR,France,2024-06-17,2024,25,Influenza,Influenza,total,positivity,primary care sentinel,rate,16.7
FR,FR,France,2024-06-17,2024,25,RSV,RSV,RSV,positivity,primary care sentinel,rate,50.0
FR,FR,France,2024-06-17,2024,25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-06-10,2024,24,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-06-10,2024,24,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-06-10,2024,24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,33.3
FR,FR,France,2024-06-03,2024,23,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-13,2024,20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-15,2024,16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-08,2024,15,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-08,2024,15,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-08,2024,15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-15,2024,16,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-01,2024,14,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-01,2024,14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-03-25,2024,13,Influenza,Influenza,total,positivity,primary care sentinel,rate,11.9
FR,FR,France,2024-04-01,2024,14,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-15,2024,16,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-06,2024,19,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-06,2024,19,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-05-06,2024,19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-29,2024,18,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-29,2024,18,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-29,2024,18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-22,2024,17,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-22,2024,17,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-04-22,2024,17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-06-24,2024,26,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-16,2024,38,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-16,2024,38,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-16,2024,38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,25.0
FR,FR,France,2024-09-02,2024,36,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-02,2024,36,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-02,2024,36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-23,2024,39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,50.0
FR,FR,France,2024-10-14,2024,42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,23.8
FR,FR,France,2024-10-07,2024,41,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-10-07,2024,41,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.4
FR,FR,France,2024-10-07,2024,41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,26.8
FR,FR,France,2024-09-30,2024,40,Influenza,Influenza,total,positivity,primary care sentinel,rate,2.4
FR,FR,France,2024-09-30,2024,40,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-30,2024,40,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,22.0
FR,FR,France,2024-09-23,2024,39,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-09-23,2024,39,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-22,2024,30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,100.0
FR,FR,France,2024-07-15,2024,29,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-15,2024,29,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-15,2024,29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-08,2024,28,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-08,2024,28,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-08,2024,28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-01,2024,27,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-01,2024,27,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-01,2024,27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-08-05,2024,32,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-07-22,2024,30,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-08-05,2024,32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,50.0
FR,FR,France,2024-07-22,2024,30,Influenza,Influenza,total,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-08-05,2024,32,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-03-25,2024,13,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2023-12-25,2023,52,RSV,RSV,RSV,positivity,primary care sentinel,rate,4.3
FR,FR,France,2023-12-25,2023,52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,22.6
FR,FR,France,2023-12-18,2023,51,Influenza,Influenza,total,positivity,primary care sentinel,rate,17.3
FR,FR,France,2023-12-18,2023,51,RSV,RSV,RSV,positivity,primary care sentinel,rate,5.6
FR,FR,France,2023-12-18,2023,51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,22.4
FR,FR,France,2023-12-11,2023,50,Influenza,Influenza,total,positivity,primary care sentinel,rate,10.0
FR,FR,France,2023-12-25,2023,52,Influenza,Influenza,total,positivity,primary care sentinel,rate,19.4
FR,FR,France,2024-01-15,2024,3,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,6.2
FR,FR,France,2024-01-08,2024,2,Influenza,Influenza,total,positivity,primary care sentinel,rate,31.1
FR,FR,France,2024-01-08,2024,2,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.8
FR,FR,France,2024-01-01,2024,1,Influenza,Influenza,total,positivity,primary care sentinel,rate,34.5
FR,FR,France,2024-01-01,2024,1,RSV,RSV,RSV,positivity,primary care sentinel,rate,5.9
FR,FR,France,2024-01-01,2024,1,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,10.9
FR,FR,France,2024-01-08,2024,2,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,8.3
FR,FR,France,2023-12-11,2023,50,RSV,RSV,RSV,positivity,primary care sentinel,rate,8.3
FR,FR,France,2023-11-20,2023,47,RSV,RSV,RSV,positivity,primary care sentinel,rate,15.4
FR,FR,France,2023-11-20,2023,47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,24.2
FR,FR,France,2023-11-13,2023,46,Influenza,Influenza,total,positivity,primary care sentinel,rate,1.2
FR,FR,France,2023-11-20,2023,47,Influenza,Influenza,total,positivity,primary care sentinel,rate,3.3
FR,FR,France,2023-11-13,2023,46,RSV,RSV,RSV,positivity,primary care sentinel,rate,13.4
FR,FR,France,2023-11-13,2023,46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,27.4
FR,FR,France,2023-11-06,2023,45,Influenza,Influenza,total,positivity,primary care sentinel,rate,1.3
FR,FR,France,2023-11-06,2023,45,RSV,RSV,RSV,positivity,primary care sentinel,rate,9.7
FR,FR,France,2023-11-27,2023,48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,22.4
FR,FR,France,2023-12-11,2023,50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,25.2
FR,FR,France,2023-12-04,2023,49,Influenza,Influenza,total,positivity,primary care sentinel,rate,7.3
FR,FR,France,2023-12-04,2023,49,RSV,RSV,RSV,positivity,primary care sentinel,rate,9.0
FR,FR,France,2023-12-04,2023,49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,26.1
FR,FR,France,2023-11-27,2023,48,Influenza,Influenza,total,positivity,primary care sentinel,rate,4.8
FR,FR,France,2023-11-27,2023,48,RSV,RSV,RSV,positivity,primary care sentinel,rate,8.6
FR,FR,France,2024-03-04,2024,10,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-03-04,2024,10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-02-26,2024,9,Influenza,Influenza,total,positivity,primary care sentinel,rate,27.0
FR,FR,France,2024-02-26,2024,9,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.9
FR,FR,France,2024-02-26,2024,9,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.9
FR,FR,France,2024-02-19,2024,8,Influenza,Influenza,total,positivity,primary care sentinel,rate,33.6
FR,FR,France,2024-02-19,2024,8,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.9
FR,FR,France,2024-03-25,2024,13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,3.0
FR,FR,France,2024-03-18,2024,12,Influenza,Influenza,total,positivity,primary care sentinel,rate,11.9
FR,FR,France,2024-03-18,2024,12,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-03-18,2024,12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,1.5
FR,FR,France,2024-03-11,2024,11,Influenza,Influenza,total,positivity,primary care sentinel,rate,18.8
FR,FR,France,2024-03-11,2024,11,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-03-11,2024,11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,3.1
FR,FR,France,2024-03-04,2024,10,Influenza,Influenza,total,positivity,primary care sentinel,rate,13.0
FR,FR,France,2024-02-19,2024,8,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-01-29,2024,5,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.1
FR,FR,France,2024-01-29,2024,5,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,6.2
FR,FR,France,2024-01-22,2024,4,Influenza,Influenza,total,positivity,primary care sentinel,rate,58.7
FR,FR,France,2024-01-22,2024,4,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,4.5
FR,FR,France,2024-01-15,2024,3,Influenza,Influenza,total,positivity,primary care sentinel,rate,43.6
FR,FR,France,2024-01-15,2024,3,RSV,RSV,RSV,positivity,primary care sentinel,rate,2.6
FR,FR,France,2024-01-22,2024,4,RSV,RSV,RSV,positivity,primary care sentinel,rate,1.2
FR,FR,France,2024-02-12,2024,7,Influenza,Influenza,total,positivity,primary care sentinel,rate,47.7
FR,FR,France,2024-02-12,2024,7,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-02-12,2024,7,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,1.7
FR,FR,France,2024-02-05,2024,6,Influenza,Influenza,total,positivity,primary care sentinel,rate,49.0
FR,FR,France,2024-02-05,2024,6,RSV,RSV,RSV,positivity,primary care sentinel,rate,0.0
FR,FR,France,2024-02-05,2024,6,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,primary care sentinel,rate,2.9
FR,FR,France,2024-01-29,2024,5,Influenza,Influenza,total,positivity,primary care sentinel,rate,52.3
FR,FR,France,2024-03-11,2024,11,,,,ILIconsultationrate,primary care syndromic,rate,96.78
FR,FR,France,2024-03-04,2024,10,,,,ILIconsultationrate,primary care syndromic,rate,115.36
FR,FR,France,2024-02-26,2024,9,,,,ILIconsultationrate,primary care syndromic,rate,123.42
FR,FR,France,2024-02-19,2024,8,,,,ILIconsultationrate,primary care syndromic,rate,201.36002
FR,FR,France,2024-02-12,2024,7,,,,ILIconsultationrate,primary care syndromic,rate,268.41998
FR,FR,France,2024-02-05,2024,6,,,,ILIconsultationrate,primary care syndromic,rate,375.72003
FR,FR,France,2024-03-18,2024,12,,,,ILIconsultationrate,primary care syndromic,rate,89.2
FR,FR,France,2024-08-05,2024,32,,,,ILIconsultationrate,primary care syndromic,rate,30.64
FR,FR,France,2024-07-29,2024,31,,,,ILIconsultationrate,primary care syndromic,rate,36.579998
FR,FR,France,2024-04-15,2024,16,,,,ILIconsultationrate,primary care syndromic,rate,66.659996
FR,FR,France,2024-04-08,2024,15,,,,ILIconsultationrate,primary care syndromic,rate,55.82
FR,FR,France,2024-04-01,2024,14,,,,ILIconsultationrate,primary care syndromic,rate,59.420002
FR,FR,France,2024-03-25,2024,13,,,,ILIconsultationrate,primary care syndromic,rate,60.28
FR,FR,France,2024-01-29,2024,5,,,,ILIconsultationrate,primary care syndromic,rate,435.77997
FR,FR,France,2023-12-18,2023,51,,,,ILIconsultationrate,primary care syndromic,rate,284.86002
FR,FR,France,2023-12-11,2023,50,,,,ILIconsultationrate,primary care syndromic,rate,273.22
FR,FR,France,2023-12-04,2023,49,,,,ILIconsultationrate,primary care syndromic,rate,297.28
FR,FR,France,2023-11-27,2023,48,,,,ILIconsultationrate,primary care syndromic,rate,232.3
FR,FR,France,2023-11-20,2023,47,,,,ILIconsultationrate,primary care syndromic,rate,216.43999
FR,FR,France,2023-11-13,2023,46,,,,ILIconsultationrate,primary care syndromic,rate,150.0
FR,FR,France,2023-11-06,2023,45,,,,ILIconsultationrate,primary care syndromic,rate,130.18001
FR,FR,France,2023-12-25,2023,52,,,,ILIconsultationrate,primary care syndromic,rate,217.68001
FR,FR,France,2024-01-22,2024,4,,,,ILIconsultationrate,primary care syndromic,rate,405.08
FR,FR,France,2024-01-15,2024,3,,,,ILIconsultationrate,primary care syndromic,rate,313.56
FR,FR,France,2024-01-08,2024,2,,,,ILIconsultationrate,primary care syndromic,rate,201.6
FR,FR,France,2024-01-01,2024,1,,,,ILIconsultationrate,primary care syndromic,rate,192.08
FR,FR,France,2024-08-12,2024,33,,,,ILIconsultationrate,primary care syndromic,rate,29.38
FR,FR,France,2024-12-16,2024,51,,,,ILIconsultationrate,primary care syndromic,rate,439.32
FR,FR,France,2024-12-09,2024,50,,,,ILIconsultationrate,primary care syndromic,rate,308.46002
FR,FR,France,2024-12-02,2024,49,,,,ILIconsultationrate,primary care syndromic,rate,239.6
FR,FR,France,2024-11-25,2024,48,,,,ILIconsultationrate,primary care syndromic,rate,185.51999
FR,FR,France,2024-11-18,2024,47,,,,ILIconsultationrate,primary care syndromic,rate,181.22
FR,FR,France,2024-11-11,2024,46,,,,ILIconsultationrate,primary care syndromic,rate,125.0
FR,FR,France,2024-12-23,2024,52,,,,ILIconsultationrate,primary care syndromic,rate,415.72003
FR,FR,France,2025-01-27,2025,5,,,,ILIconsultationrate,primary care syndromic,rate,693.32
FR,FR,France,2025-01-20,2025,4,,,,ILIconsultationrate,primary care syndromic,rate,751.9
FR,FR,France,2025-01-13,2025,3,,,,ILIconsultationrate,primary care syndromic,rate,527.94
FR,FR,France,2024-11-04,2024,45,,,,ILIconsultationrate,primary care syndromic,rate,96.96
FR,FR,France,2025-01-06,2025,2,,,,ILIconsultationrate,primary care syndromic,rate,444.52002
FR,FR,France,2024-12-30,2025,1,,,,ILIconsultationrate,primary care syndromic,rate,378.38
FR,FR,France,2024-09-16,2024,38,,,,ILIconsultationrate,primary care syndromic,rate,143.48
FR,FR,France,2024-09-09,2024,37,,,,ILIconsultationrate,primary care syndromic,rate,108.3
FR,FR,France,2024-09-02,2024,36,,,,ILIconsultationrate,primary care syndromic,rate,59.0
FR,FR,France,2024-08-26,2024,35,,,,ILIconsultationrate,primary care syndromic,rate,41.36
FR,FR,France,2024-08-19,2024,34,,,,ILIconsultationrate,primary care syndromic,rate,38.94
FR,FR,France,2024-09-23,2024,39,,,,ILIconsultationrate,primary care syndromic,rate,141.92
FR,FR,France,2024-10-28,2024,44,,,,ILIconsultationrate,primary care syndromic,rate,62.72
FR,FR,France,2024-10-21,2024,43,,,,ILIconsultationrate,primary care syndromic,rate,94.14
FR,FR,France,2024-10-14,2024,42,,,,ILIconsultationrate,primary care syndromic,rate,120.880005
FR,FR,France,2024-10-07,2024,41,,,,ILIconsultationrate,primary care syndromic,rate,138.8
FR,FR,France,2024-09-30,2024,40,,,,ILIconsultationrate,primary care syndromic,rate,139.38
FR,FR,France,2022-12-19,2022,51,,,,ILIconsultationrate,primary care syndromic,rate,422.77997
FR,FR,France,2022-12-12,2022,50,,,,ILIconsultationrate,primary care syndromic,rate,441.56
FR,FR,France,2022-12-05,2022,49,,,,ILIconsultationrate,primary care syndromic,rate,342.18
FR,FR,France,2022-11-28,2022,48,,,,ILIconsultationrate,primary care syndromic,rate,254.93999
FR,FR,France,2022-11-21,2022,47,,,,ILIconsultationrate,primary care syndromic,rate,220.1
FR,FR,France,2022-11-14,2022,46,,,,ILIconsultationrate,primary care syndromic,rate,162.51999
FR,FR,France,2022-12-26,2022,52,,,,ILIconsultationrate,primary care syndromic,rate,265.9
FR,FR,France,2023-02-06,2023,6,,,,ILIconsultationrate,primary care syndromic,rate,178.5
FR,FR,France,2023-01-30,2023,5,,,,ILIconsultationrate,primary care syndromic,rate,172.06
FR,FR,France,2023-01-23,2023,4,,,,ILIconsultationrate,primary care syndromic,rate,145.2
FR,FR,France,2023-01-16,2023,3,,,,ILIconsultationrate,primary care syndromic,rate,154.48001
FR,FR,France,2023-01-09,2023,2,,,,ILIconsultationrate,primary care syndromic,rate,153.5
FR,FR,France,2023-01-02,2023,1,,,,ILIconsultationrate,primary care syndromic,rate,193.76
FR,FR,France,2022-11-07,2022,45,,,,ILIconsultationrate,primary care syndromic,rate,112.42
FR,FR,France,2022-09-26,2022,39,,,,ILIconsultationrate,primary care syndromic,rate,75.06
FR,FR,France,2022-09-19,2022,38,,,,ILIconsultationrate,primary care syndromic,rate,52.7
FR,FR,France,2022-09-12,2022,37,,,,ILIconsultationrate,primary care syndromic,rate,44.98
FR,FR,France,2022-09-05,2022,36,,,,ILIconsultationrate,primary care syndromic,rate,28.279999
FR,FR,France,2022-08-29,2022,35,,,,ILIconsultationrate,primary care syndromic,rate,13.18
FR,FR,France,2022-08-22,2022,34,,,,ILIconsultationrate,primary care syndromic,rate,11.68
FR,FR,France,2022-08-15,2022,33,,,,ILIconsultationrate,primary care syndromic,rate,12.3
FR,FR,France,2022-10-03,2022,40,,,,ILIconsultationrate,primary care syndromic,rate,75.94
FR,FR,France,2022-10-31,2022,44,,,,ILIconsultationrate,primary care syndromic,rate,69.78
FR,FR,France,2022-10-24,2022,43,,,,ILIconsultationrate,primary care syndromic,rate,101.28001
