geo_level,geo_code,geo_name,date_monday,tmin,tmax,tmean,year_iso,week_iso_num
FR,FR,France,2023-04-10,6.23,14.530982142857143,10.380684523809524,2023,15
FR,FR,France,2023-04-17,6.293839285714285,16.731755952380954,11.513005952380952,2023,16
FR,FR,France,2023-04-24,9.30294642857143,18.178571428571427,13.740684523809525,2023,17
FR,FR,France,2023-05-01,9.787366071428572,20.984940476190477,15.386205357142856,2023,18
FR,FR,France,2023-05-08,10.107604166666667,18.105699404761904,14.106651785714286,2023,19
FR,FR,France,2023-05-15,8.953348214285715,18.436026785714287,13.694642857142858,2023,20
FR,FR,France,2023-05-22,11.39830357142857,22.97037202380952,17.184375,2023,21
FR,FR,France,2023-05-29,12.284151785714286,24.907217261904762,18.595892857142857,2023,22
FR,FR,France,2023-06-05,14.42924107142857,26.55233630952381,20.49092261904762,2023,23
FR,FR,France,2023-06-12,14.836949404761905,27.414642857142855,21.12581845238095,2023,24
FR,FR,France,2023-06-19,16.319196428571427,27.543214285714285,21.931145833333332,2023,25
FR,FR,France,2023-06-26,15.470595238095237,24.97544642857143,20.223110119047618,2023,26
FR,FR,France,2023-07-03,15.43360119047619,27.450892857142858,21.442276785714284,2023,27
FR,FR,France,2023-07-10,16.535654761904762,27.8684375,22.20200892857143,2023,28
FR,FR,France,2023-07-17,15.100476190476192,27.155907738095237,21.12811011904762,2023,29
FR,FR,France,2023-07-24,15.883392857142857,24.85450892857143,20.369107142857143,2023,30
FR,FR,France,2023-07-31,15.026160714285714,23.168660714285718,19.097380952380952,2023,31
FR,FR,France,2023-08-07,14.617455357142857,26.95608630952381,20.78684523809524,2023,32
FR,FR,France,2023-08-14,17.76395833333333,29.841220238095236,23.802455357142858,2023,33
FR,FR,France,2023-08-21,17.98004464285714,28.94458333333333,23.46217261904762,2023,34
FR,FR,France,2023-08-28,13.745178571428573,24.153288690476188,18.949285714285715,2023,35
FR,FR,France,2023-09-04,16.806473214285713,31.687425595238096,24.246875,2023,36
FR,FR,France,2023-09-11,15.743526785714286,26.41501488095238,21.07925595238095,2023,37
FR,FR,France,2023-09-18,12.785818452380953,22.111205357142854,17.44861607142857,2023,38
FR,FR,France,2023-09-25,12.08654761904762,25.56186011904762,18.82424107142857,2023,39
FR,FR,France,2023-10-02,10.37235119047619,24.41452380952381,17.39342261904762,2023,40
FR,FR,France,2023-10-09,11.608854166666667,23.89708333333333,17.753005952380953,2023,41
FR,FR,France,2023-10-16,10.754598214285714,18.757247023809523,14.755892857142856,2023,42
FR,FR,France,2023-10-23,10.536755952380952,16.756607142857142,13.646636904761905,2023,43
FR,FR,France,2023-10-30,8.60422619047619,14.508125,11.556086309523808,2023,44
